,RegionName,InventoryRaw_AllHomes
2378433,spanawaypiercewa,387.0
2378434,spanish_forkutahut,256.0
2378436,spanish_lakesaint_louismo,140.0
2378437,sparks_glencoebaltimoremd,38.0
2378440,sparkswashoenv,999.0
2378441,spartaalleghanync,96.0
2378442,spartahancockga,122.0
2378443,spartakentmi,109.0
2378444,spartamonroewi,114.0
2378445,spartanburgspartanburgsc,1025.0
2378446,spartarandolphil,37.0
2378447,spartasussexnj,302.0
2378448,spartawhitetn,245.0
2378450,spearfishlawrencesd,154.0
2378455,spencermedinaoh,17.0
2378457,spencerowenin,45.0
2378459,spencerrowannc,43.0
2378463,sperryvillerappahannockva,10.0
2378465,spicewoodtravistx,220.0
2378466,spindalerutherfordnc,43.0
2378467,spirit_lakekootenaiid,42.0
2378469,spokane_valleyspokanewa,611.0
2378470,spokanespokanewa,1854.0
2378472,spoonerwashburnwi,75.0
2378473,spotswoodmiddlesexnj,82.0
2378474,spotsylvaniaspotsylvaniava,296.0
2378477,spring_branchcomaltx,239.0
2378480,spring_cityrheatn,109.0
2378481,spring_creekelkonv,71.0
2378482,spring_garden_townshipyorkpa,53.0
2378483,spring_greensaukwi,48.0
2378485,spring_grovemchenryil,68.0
2378488,spring_hillhernandofl,1464.0
2378489,spring_hilljohnsonks,114.0
2378490,spring_hillmaurytn,468.0
2378492,spring_lake_heightsmonmouthnj,55.0
2378494,spring_lake_townshipottawami,195.0
2378495,spring_lakeharnettnc,203.0
2378496,spring_lakemonmouthnj,108.0
2378501,spring_townshipberkspa,112.0
2378504,spring_valleybureauil,24.0
2378509,spring_valleysan_diegoca,332.0
2378510,springborowarrenoh,145.0
2378512,springdaledanewi,24.0
2378518,springervilleapacheaz,15.0
2378520,springettsbury_townshipyorkpa,56.0
2378521,springfield_townshipbuckspa,40.0
2378525,springfield_townshipmontgomerypa,32.0
2378526,springfield_townshipoaklandmi,61.0
2378527,springfield_townshipyorkpa,56.0
2378528,springfieldbayfl,74.0
2378529,springfieldburlingtonnj,23.0
2378533,springfielddelawarepa,126.0
2378534,springfieldeffinghamga,81.0
2378537,springfieldhampdenma,629.0
2378538,springfieldlaneor,390.0
2378540,springfieldrobertsontn,170.0
2378541,springfieldsangamonil,706.0
2378544,springfieldunionnj,69.0
2378545,springharristx,1823.0
2378550,springportjacksonmi,23.0
2378553,springvilleerieny,27.0
2378555,springvillelawrencein,16.0
2378557,springvillesaint_clairal,70.0
2378559,springvilleutahut,157.0
2378562,spruce_pinemitchellnc,113.0
2378565,st_albansfranklinvt,54.0
2378566,st_albanssomersetme,43.0
2378568,st_dennisjeffersonky,53.0
2378569,st_georgeknoxme,49.0
2378570,st_johnsburycaledoniavt,38.0
2378571,st_joseph_townshipberrienmi,75.0
2378573,st_thomas_townshipfranklinpa,30.0
2378574,stafford_springstollandct,84.0
2378579,staffordstaffordva,459.0
2378581,stallingsunionnc,139.0
2378582,stamfordfairfieldct,650.0
2378584,stamping_groundscottky,32.0
2378586,stanardsvillegreeneva,42.0
2378590,standishcumberlandme,75.0
2378593,stanforddutchessny,50.0
2378594,stanfordlincolnky,90.0
2378597,stanhopesussexnj,50.0
2378598,stanleychippewawi,42.0
2378599,stanleygastonnc,98.0
2378600,stanleypageva,43.0
2378603,stantonmontcalmmi,53.0
2378604,stantonorangeca,93.0
2378605,stantonpowellky,30.0
2378608,stanwoodmecostami,211.0
2378616,staradaid,116.0
2378617,starkebradfordfl,109.0
2378620,starkvilleoktibbehams,194.0
2378622,starrandersonsc,25.0
2378627,statesborobullochga,549.0
2378628,statesvilleiredellnc,621.0
2378629,stathambarrowga,104.0
2378630,stauntonmacoupinil,49.0
2378631,stauntonstaunton_cityva,303.0
2378632,staytonmarionor,69.0
2378633,steamboat_springsrouttco,739.0
2378634,stedmancumberlandnc,42.0
2378637,steeltondauphinpa,70.0
2378638,steelvillecrawfordmo,26.0
2378640,stegercookil,33.0
2378642,steilacoompiercewa,31.0
2378645,stephens_cityfrederickva,115.0
2378647,stephentownrensselaerny,13.0
2378648,stephenvilleerathtx,215.0
2378652,sterlingloganco,62.0
2378653,sterlingloudounva,321.0
2378659,sterlingworcesterma,63.0
2378661,steubenwashingtonme,22.0
2378662,stevens_pointportagewi,155.0
2378665,stevensvillequeen_annesmd,122.0
2378666,stevensvilleravallimt,118.0
2378673,stillwaterpayneok,265.0
2378674,stillwatersussexnj,46.0
2378675,stillwaterwashingtonmn,156.0
2378679,stockbridgeberkshirema,43.0
2378680,stockbridgehenryga,502.0
2378681,stockbridgeinghammi,74.0
2378682,stockdalewilsontx,21.0
2378686,stockton_springswaldome,44.0
2378690,stocktonsan_joaquinca,1044.0
2378694,stokesdalerockinghamnc,100.0
2378696,stone_harborcape_maynj,122.0
2378697,stone_lakesawyerwi,36.0
2378698,stone_mountaindekalbga,999.0
2378702,stonehammiddlesexma,107.0
2378708,stony_brooksuffolkny,108.0
2378710,stony_pointiredellnc,31.0
2378712,stonybrook_wilshireyorkpa,37.0
2378715,storm_lakebuena_vistaia,67.0
2378717,story_citystoryia,47.0
2378718,stoughtondanewi,112.0
2378719,stoughtonnorfolkma,128.0
2378721,stovermorganmo,99.0
2378723,stowe_townshipalleghenypa,48.0
2378724,stowemontgomerypa,24.0
2378725,stowmiddlesexma,37.0
2378726,stowsummitoh,212.0
2378727,straban_townshipadamspa,26.0
2378729,straffordstraffordnh,39.0
2378730,strasburg_townshiplancasterpa,18.0
2378732,strasburgshenandoahva,84.0
2378734,stratfordcamdennj,55.0
2378735,stratfordfairfieldct,359.0
2378737,stratfordmarathonwi,19.0
2378738,strathamrockinghamnh,72.0
2378742,streamwoodcookil,328.0
2378744,streetharfordmd,30.0
2378745,streetmanfreestonetx,36.0
2378746,streetsboroportageoh,122.0
2378747,strongsvillecuyahogaoh,351.0
2378750,stroudsburgmonroepa,47.0
2378752,struthersmahoningoh,78.0
2378755,stuartmartinfl,658.0
2378757,stuarts_draftaugustava,69.0
2378758,sturgeon_baydoorwi,280.0
2378759,sturgeon_lakepinemn,39.0
2378763,sturgissaint_josephmi,123.0
2378764,sturtevantracinewi,37.0
2378766,suamicobrownwi,98.0
2378769,succasunnamorrisnj,78.0
2378772,sudburymiddlesexma,112.0
2378773,sudden_valleywhatcomwa,137.0
2378775,suffieldhartfordct,102.0
2378776,suffolksuffolk_cityva,928.0
2378779,sugar_creekwalworthwi,33.0
2378782,sugar_grovekaneil,133.0
2378784,sugar_grovewatauganc,20.0
2378786,sugar_landfort_bendtx,1157.0
2378788,sugar_treedecaturtn,10.0
2378794,sugarloafsan_bernardinoca,19.0
2378796,suitland_silver_hillprince_georgesmd,73.0
2378800,sullivanhancockme,33.0
2378802,sullivanmadisonny,38.0
2378804,sullivans_islandcharlestonsc,23.0
2378806,sullivanwashingtonmo,152.0
2378808,sulphur_springsbentonar,19.0
2378809,sulphur_springshopkinstx,96.0
2378810,sulphurcalcasieula,183.0
2378811,sulphurmurrayok,41.0
2378817,summerdalebaldwinal,53.0
2378818,summerfieldguilfordnc,183.0
2378819,summerfieldmarionfl,542.0
2378821,summerland_keymonroefl,176.0
2378822,summersetmeadesd,13.0
2378824,summertonclarendonsc,98.0
2378825,summertownlawrencetn,34.0
2378827,summervilledorchestersc,945.0
2378831,summit_townshiperiepa,50.0
2378833,summitcookil,41.0
2378835,summitpikems,30.0
2378837,summitunionnj,93.0
2378839,summitwaukeshawi,81.0
2378842,sumralllamarms,66.0
2378843,sumtersumtersc,711.0
2378844,sun_city_centerhillsboroughfl,511.0
2378845,sun_city_westmaricopaaz,641.0
2378846,sun_citymaricopaaz,699.0
2378849,sunapeesullivannh,51.0
2378858,sunmanripleyin,25.0
2378859,sunny_isles_beachmiami_dadefl,1645.0
2378862,sunnyvaledallastx,94.0
2378865,sunrise_beachcamdenmo,223.0
2378866,sunrise_beachllanotx,31.0
2378867,sunrisebrowardfl,1341.0
2378868,sunset_beachbrunswicknc,230.0
2378869,sunset_hillssaint_louismo,74.0
2378871,sunsetmiami_dadefl,114.0
2378872,sunsetpickenssc,68.0
2378873,sunsetsaint_landryla,16.0
2378874,superior_townshipwashtenawmi,99.0
2378876,superiordouglaswi,219.0
2378878,suquamishkitsapwa,20.0
2378880,surf_citypendernc,106.0
2378881,surfside_beachbrazoriatx,90.0
2378885,suringocontowi,35.0
2378886,surprisemaricopaaz,1733.0
2378887,surryhancockme,45.0
2378891,susquehanna_townshipdauphinpa,205.0
2378893,sussexsussexnj,10.0
2378896,sutherlindouglasor,52.0
2378901,suttonworcesterma,65.0
2378902,suwaneegwinnettga,738.0
2378904,swampscottessexma,76.0
2378905,swannanoabuncombenc,54.0
2378906,swansboroonslownc,51.0
2378907,swanseabristolma,82.0
2378908,swansealexingtonsc,33.0
2378909,swanseasaint_clairil,124.0
2378910,swantonfultonoh,43.0
2378911,swantongarrettmd,64.0
2378914,swarthmoredelawarepa,46.0
2378916,swatara_townshipdauphinpa,110.0
2378920,swedesborogloucesternj,40.0
2378921,sweenybrazoriatx,43.0
2378922,sweet_homelinnor,121.0
2378926,sweetwatermonroetn,137.0
2378928,swissvalealleghenypa,55.0
2378929,swoopeaugustava,13.0
2378932,sycamoredekalbil,203.0
2378933,sykesvillecarrollmd,170.0
2378934,sylacaugatalladegaal,82.0
2378935,sylvajacksonnc,195.0
2378938,sylvanialucasoh,200.0
2378939,sylvaniascrevenga,14.0
2378941,syossetnassauny,172.0
2378942,syracusedavisut,153.0
2378944,syracusekosciuskoin,154.0
2378945,syracuseonondagany,404.0
2378947,tabernacleburlingtonnj,61.0
2378948,tabor_citycolumbusnc,28.0
2378949,tacomapiercewa,1358.0
2378959,tahuyamasonwa,15.0
2378960,takoma_parkmontgomerymd,61.0
2378961,talbotthamblentn,75.0
2378964,talking_rockpickensga,62.0
2378966,talladegatalladegaal,98.0
2378967,tallahasseeleonfl,1659.0
2378969,tallasseeblounttn,25.0
2378970,tallasseeelmoreal,51.0
2378971,tallmadge_townshipottawami,28.0
2378972,tallmadgesummitoh,89.0
2378974,tamaquaschuylkillpa,53.0
2378975,tamaracbrowardfl,1176.0
2378976,tamasseeoconeesc,19.0
2378977,tamiamimiami_dadefl,261.0
2378978,tampahillsboroughfl,3774.0
2378980,tanainamatanuska_susitnaak,59.0
2378981,taneytowncarrollmd,59.0
2378985,tappahannockessexva,45.0
2378987,tarentumalleghenypa,26.0
2378988,tarpon_springspinellasfl,668.0
2378989,tarrantjeffersonal,43.0
2378990,tarrytownwestchesterny,63.0
2378991,tauntonbristolma,242.0
2378992,tavareslakefl,276.0
2378993,taverniermonroefl,180.0
2378995,taylor_lake_villageharristx,42.0
2378996,taylor_millkentonky,43.0
2379001,taylorsgreenvillesc,410.0
2379002,taylorsvillealexandernc,204.0
2379004,taylorsvillesalt_lakeut,241.0
2379006,taylorsvillespencerky,65.0
2379008,taylorwaynemi,327.0
2379009,taylorwilliamsontx,109.0
2379010,tazewelltazewellva,30.0
2379012,teaguefreestonetx,29.0
2379013,teaneckbergennj,196.0
2379016,tecumsehlenaweemi,161.0
2379017,tecumsehpottawatomieok,30.0
2379019,tega_cayyorksc,71.0
2379020,tehachapikernca,261.0
2379022,telfordmontgomerypa,85.0
2379023,telfordwashingtontn,22.0
2379027,temeculariversideca,843.0
2379028,tempemaricopaaz,964.0
2379029,temperancemonroemi,148.0
2379030,temple_citylos_angelesca,59.0
2379031,temple_hillsprince_georgesmd,143.0
2379032,temple_terracehillsboroughfl,235.0
2379033,templebelltx,401.0
2379035,templecarrollga,183.0
2379038,templetonsan_luis_obispoca,59.0
2379040,ten_milemeigstn,49.0
2379041,tenaflybergennj,102.0
2379042,teninothurstonwa,51.0
2379044,tennillewashingtonga,21.0
2379049,terre_hautevigoin,496.0
2379050,terrebonnejeffersonor,122.0
2379051,terrell_hillsbexartx,85.0
2379053,terrellkaufmantx,230.0
2379054,terryhindsms,89.0
2379056,tewksbury_townshiphunterdonnj,71.0
2379057,tewksburymiddlesexma,134.0
2379058,texarkanabowietx,160.0
2379059,texarkanamillerar,37.0
2379060,texas_citygalvestontx,266.0
2379061,texas_townshipkalamazoomi,101.0
2379066,the_colonydentontx,325.0
2379068,the_dalleswascoor,152.0
2379069,the_hammocksmiami_dadefl,437.0
2379070,the_hillstravistx,42.0
2379071,the_plainsathensoh,6.0
2379072,the_plainsfauquierva,15.0
2379075,the_villagessumterfl,305.0
2379076,the_woodlandsmontgomerytx,1032.0
2379077,theodoremobileal,158.0
2379079,thermalimperialca,120.0
2379081,thibodauxlafourchela,155.0
2379083,thiellsrocklandny,34.0
2379088,thomastonlitchfieldct,75.0
2379089,thomastonupsonga,203.0
2379090,thomasvilledavidsonnc,253.0
2379093,thompsons_stationwilliamsontn,178.0
2379094,thompsonsullivanny,149.0
2379098,thompsonwindhamct,87.0
2379100,thomsonmcduffiega,96.0
2379106,thorntonadamsco,793.0
2379107,thorntoncookil,15.0
2379108,thorntongraftonnh,26.0
2379109,thorntownboonein,22.0
2379111,thornvilleperryoh,77.0
2379112,thornwoodwestchesterny,41.0
2379114,thousand_oaksventuraca,601.0
2379115,thousand_palmsriversideca,36.0
2379118,three_lakesoneidawi,63.0
2379122,three_riverssaint_josephmi,157.0
2379128,thurmanwarrenny,17.0
2379129,thurmontfrederickmd,68.0
2379130,tiburonmarinca,94.0
2379131,tickfawtangipahoala,18.0
2379132,tierra_verdepinellasfl,172.0
2379136,tiftontiftga,173.0
2379137,tigardwashingtonor,305.0
2379138,tigerrabunga,31.0
2379141,tijerasbernalillonm,133.0
2379142,tiki_islandgalvestontx,84.0
2379145,tilghmantalbotmd,11.0
2379146,tillamooktillamookor,124.0
2379149,tiltonbelknapnh,24.0
2379153,timbervillerockinghamva,40.0
2379154,timberwood_parkbexartx,232.0
2379155,timmonsvilleflorencesc,28.0
2379156,timnathlarimerco,22.0
2379158,tinicum_townshipbuckspa,32.0
2379160,tinley_parkcookil,474.0
2379161,tinton_fallsmonmouthnj,201.0
2379164,tipp_citymiamioh,109.0
2379166,tiptontiptonin,36.0
2379168,tiptonvillelaketn,14.0
2379170,tisburydukesma,24.0
2379172,tituselmoreal,19.0
2379173,titusvillebrevardfl,1006.0
2379175,toanojames_cityva,140.0
2379176,tobaccovilleforsythnc,33.0
2379178,toccoastephensga,110.0
2379180,toddashenc,43.0
2379185,toledolincolnor,42.0
2379186,toledolucasoh,1640.0
2379188,tollandtollandct,88.0
2379191,tolonochampaignil,37.0
2379194,tomahawklincolnwi,221.0
2379195,tomahmonroewi,122.0
2379196,tomballharristx,925.0
2379200,toms_riveroceannj,1036.0
2379201,tonasketokanoganwa,25.0
2379202,tonawandaerieny,325.0
2379203,tonganoxieleavenworthks,117.0
2379210,tooeletooeleut,212.0
2379211,toolhendersontx,38.0
2379214,topangalos_angelesca,83.0
2379216,topekashawneeks,878.0
2379221,toptonmaconnc,56.0
2379224,torontojeffersonoh,33.0
2379225,torrancelos_angelesca,280.0
2379227,torringtonlitchfieldct,383.0
2379229,totowapassaicnj,72.0
2379230,towamencin_townshipmontgomerypa,52.0
2379231,towamensing_townshipcarbonpa,24.0
2379238,towllanotx,38.0
2379239,town_and_countrysaint_louismo,101.0
2379242,town_n_countryhillsboroughfl,581.0
2379243,town_of_adamsberkshirema,47.0
2379247,town_of_albionorleansny,28.0
2379248,town_of_aldenerieny,31.0
2379253,town_of_ameniadutchessny,25.0
2379254,town_of_amesburyessexma,171.0
2379258,town_of_andoveressexma,178.0
2379259,town_of_antrimhillsboroughnh,20.0
2379260,town_of_argylewashingtonny,24.0
2379261,town_of_arlingtonbenningtonvt,31.0
2379263,town_of_atholworcesterma,86.0
2379267,town_of_ayermiddlesexma,44.0
2379269,town_of_barreworcesterma,34.0
2379270,town_of_bartonorleansvt,22.0
2379271,town_of_bataviageneseeny,33.0
2379272,town_of_bathsteubenny,55.0
2379273,town_of_bedfordwestchesterny,186.0
2379274,town_of_belchertownhampshirema,99.0
2379275,town_of_belgiumozaukeewi,54.0
2379276,town_of_bellinghamnorfolkma,89.0
2379277,town_of_beloitrockwi,312.0
2379278,town_of_benningtonbenningtonvt,66.0
2379280,town_of_berwickyorkme,35.0
2379281,town_of_bethelfairfieldct,139.0
2379284,town_of_black_creekoutagamiewi,11.0
2379287,town_of_boonvilleoneidany,19.0
2379288,town_of_boxfordessexma,52.0
2379289,town_of_bradfordorangevt,15.0
2379290,town_of_brandonrutlandvt,33.0
2379294,town_of_bristoladdisonvt,24.0
2379295,town_of_bristolgraftonnh,66.0
2379297,town_of_brunswickcumberlandme,151.0
2379298,town_of_bucksporthancockme,47.0
2379300,town_of_cabotwashingtonvt,15.0
2379303,town_of_cambridgelamoillevt,24.0
2379304,town_of_cambridgewashingtonny,30.0
2379305,town_of_camdenknoxme,85.0
2379307,town_of_camillusonondagany,106.0
2379309,town_of_canandaiguaontariony,131.0
2379310,town_of_candortiogany,22.0
2379313,town_of_cape_vincentjeffersonny,49.0
2379317,town_of_cazenoviamadisonny,67.0
2379318,town_of_cedarburgozaukeewi,72.0
2379319,town_of_champlainclintonny,11.0
2379320,town_of_charlestownsullivannh,23.0
2379323,town_of_chesterorangeny,96.0
2379325,town_of_claytonjeffersonny,35.0
2379327,town_of_coeymansalbanyny,35.0
2379329,town_of_colchesternew_londonct,116.0
2379330,town_of_coloniealbanyny,254.0
2379331,town_of_constantiaoswegony,21.0
2379332,town_of_corinthsaratogany,67.0
2379333,town_of_corningsteubenny,78.0
2379334,town_of_cottage_grovedanewi,78.0
2379335,town_of_coxsackiegreeneny,37.0
2379337,town_of_cross_plainsdanewi,33.0
2379340,town_of_darienwalworthwi,34.0
2379341,town_of_de_perebrownwi,178.0
2379342,town_of_deerfielddanewi,38.0
2379343,town_of_delafieldwaukeshawi,143.0
2379344,town_of_delavanwalworthwi,186.0
2379348,town_of_dexterpenobscotme,63.0
2379350,town_of_drydentompkinsny,51.0
2379351,town_of_duaneschenectadyny,28.0
2379352,town_of_dunkirkchautauquany,35.0
2379354,town_of_duxburyplymouthma,131.0
2379362,town_of_elbridgeonondagany,13.0
2379364,town_of_elmirachemungny,235.0
2379365,town_of_enfieldgraftonnh,31.0
2379366,town_of_eppingrockinghamnh,51.0
2379369,town_of_exeterrockinghamnh,119.0
2379371,town_of_fair_havenrutlandvt,16.0
2379372,town_of_fairfieldsomersetme,86.0
2379373,town_of_falmouthbarnstablema,180.0
2379374,town_of_farmingtonstraffordnh,39.0
2379375,town_of_fishkilldutchessny,188.0
2379376,town_of_fort_annwashingtonny,42.0
2379377,town_of_fort_edwardwashingtonny,56.0
2379378,town_of_foxboroughnorfolkma,76.0
2379379,town_of_frankfortherkimerny,14.0
2379382,town_of_fredoniaozaukeewi,23.0
2379383,town_of_freeportcumberlandme,53.0
2379388,town_of_genevaontariony,82.0
2379390,town_of_germantownwashingtonwi,149.0
2379392,town_of_gorhamcoosnh,53.0
2379393,town_of_gorhamcumberlandme,101.0
2379394,town_of_goshenorangeny,105.0
2379396,town_of_graftonozaukeewi,91.0
2379397,town_of_granbyhampshirema,25.0
2379399,town_of_great_barringtonberkshirema,94.0
2379400,town_of_greecemonroeny,322.0
2379401,town_of_greenechenangony,21.0
2379402,town_of_greenfieldfranklinma,90.0
2379404,town_of_greenvillepiscataquisme,24.0
2379405,town_of_greenwichwashingtonny,52.0
2379406,town_of_grotonnew_londonct,151.0
2379408,town_of_hamburgerieny,249.0
2379411,town_of_hampdenpenobscotme,79.0
2379412,town_of_hamptonrockinghamnh,184.0
2379415,town_of_hanovergraftonnh,55.0
2379417,town_of_hartfordwashingtonwi,164.0
2379418,town_of_hartlandsomersetme,17.0
2379420,town_of_hempsteadnassauny,402.0
2379421,town_of_hennikermerrimacknh,46.0
2379423,town_of_hillsboroughhillsboroughnh,80.0
2379424,town_of_hinghamplymouthma,117.0
2379425,town_of_hinsdalecheshirenh,26.0
2379429,town_of_hooksettmerrimacknh,87.0
2379430,town_of_hopedaleworcesterma,32.0
2379431,town_of_hopkintonmiddlesexma,86.0
2379432,town_of_horseheadschemungny,96.0
2379434,town_of_hudsonhillsboroughnh,129.0
2379435,town_of_hudsonmiddlesexma,95.0
2379437,town_of_hurleyulsterny,30.0
2379438,town_of_hyde_parklamoillevt,30.0
2379439,town_of_ipswichessexma,85.0
2379440,town_of_islipsuffolkny,2698.0
2379441,town_of_jacksonwashingtonwi,147.0
2379442,town_of_jaffreycheshirenh,47.0
2379443,town_of_janesvillerockwi,525.0
2379444,town_of_jerichochittendenvt,29.0
2379447,town_of_kaukaunaoutagamiewi,137.0
2379448,town_of_kennebunkportyorkme,81.0
2379449,town_of_kennebunkyorkme,164.0
2379450,town_of_kewaskumwashingtonwi,49.0
2379452,town_of_kingstonplymouthma,96.0
2379453,town_of_kitteryyorkme,102.0
2379454,town_of_lake_georgewarrenny,95.0
2379455,town_of_lancastercoosnh,54.0
2379457,town_of_laurensotsegony,12.0
2379459,town_of_leeberkshirema,58.0
2379461,town_of_lenoxberkshirema,78.0
2379463,town_of_libertysullivanny,94.0
2379465,town_of_lincolnpenobscotme,45.0
2379468,town_of_litchfieldlitchfieldct,160.0
2379471,town_of_littletongraftonnh,46.0
2379473,town_of_livonialivingstonny,40.0
2379476,town_of_londonderryrockinghamnh,141.0
2379477,town_of_lowvillelewisny,21.0
2379479,town_of_lunenburgworcesterma,93.0
2379482,town_of_machiaswashingtonme,35.0
2379486,town_of_mamaroneckwestchesterny,110.0
2379487,town_of_manchesterbenningtonvt,74.0
2379488,town_of_manliusonondagany,188.0
2379489,town_of_mansfieldtollandct,103.0
2379491,town_of_marcellusonondagany,43.0
2379492,town_of_marlboroughcheshirenh,11.0
2379493,town_of_marshfieldplymouthma,169.0
2379499,town_of_medfieldnorfolkma,68.0
2379500,town_of_menashawinnebagowi,125.0
2379501,town_of_meredithbelknapnh,120.0
2379502,town_of_mertonwaukeshawi,73.0
2379504,town_of_middleburghschoharieny,18.0
2379505,town_of_middleburyaddisonvt,32.0
2379506,town_of_milfordhillsboroughnh,86.0
2379507,town_of_milfordotsegony,20.0
2379509,town_of_milfordworcesterma,144.0
2379510,town_of_millinocketpenobscotme,62.0
2379511,town_of_milopiscataquisme,48.0
2379512,town_of_miltonrockwi,78.0
2379513,town_of_miltonsaratogany,82.0
2379516,town_of_montgomeryorangeny,109.0
2379522,town_of_nassaurensselaerny,12.0
2379523,town_of_neenahwinnebagowi,256.0
2379524,town_of_new_berlinchenangony,16.0
2379526,town_of_new_milfordlitchfieldct,261.0
2379527,town_of_new_paltzulsterny,84.0
2379529,town_of_newburghorangeny,431.0
2379531,town_of_newfanewindhamvt,15.0
2379532,town_of_newmarketrockinghamnh,77.0
2379534,town_of_newportorleansvt,82.0
2379535,town_of_newportpenobscotme,38.0
2379536,town_of_newportsullivannh,66.0
2379538,town_of_niskayunaschenectadyny,164.0
2379540,town_of_norridgewocksomersetme,25.0
2379542,town_of_north_brookfieldworcesterma,39.0
2379544,town_of_northboroughworcesterma,98.0
2379546,town_of_northfieldwashingtonvt,24.0
2379548,town_of_norwichchenangony,55.0
2379551,town_of_oaklandkennebecme,64.0
2379552,town_of_oconomowocwaukeshawi,237.0
2379554,town_of_oneontaotsegony,55.0
2379555,town_of_orangefranklinma,51.0
2379556,town_of_orchard_parkerieny,138.0
2379557,town_of_oregondanewi,155.0
2379558,town_of_oronopenobscotme,44.0
2379559,town_of_oswegooswegony,103.0
2379560,town_of_otegootsegony,22.0
2379562,town_of_owegotiogany,84.0
2379563,town_of_oxfordchenangony,19.0
2379565,town_of_oxfordworcesterma,79.0
2379566,town_of_palmerhampdenma,58.0
2379567,town_of_palmyrawayneny,18.0
2379569,town_of_pawlingdutchessny,111.0
2379573,town_of_peruclintonny,29.0
2379574,town_of_peterboroughhillsboroughnh,71.0
2379577,town_of_pine_plainsdutchessny,24.0
2379578,town_of_pittsfieldmerrimacknh,41.0
2379579,town_of_pittsfieldsomersetme,42.0
2379581,town_of_plattekillulsterny,62.0
2379582,town_of_plattsburghclintonny,111.0
2379583,town_of_pleasant_valleydutchessny,61.0
2379584,town_of_plymouthgraftonnh,29.0
2379585,town_of_plymouthsheboyganwi,100.0
2379587,town_of_port_washingtonozaukeewi,86.0
2379591,town_of_poughkeepsiedutchessny,546.0
2379592,town_of_poultneyrutlandvt,21.0
2379595,town_of_red_hookdutchessny,81.0
2379597,town_of_rhinebeckdutchessny,91.0
2379598,town_of_richfordfranklinvt,27.0
2379599,town_of_richmondsagadahocme,29.0
2379601,town_of_ridgefieldfairfieldct,237.0
2379602,town_of_rochesterulsterny,56.0
2379603,town_of_rotterdamschenectadyny,101.0
2379605,town_of_rutlandrutlandvt,169.0
2379608,town_of_salemwashingtonny,31.0
2379609,town_of_salisburyessexma,61.0
2379610,town_of_sandwichbarnstablema,198.0
2379612,town_of_sanfordyorkme,115.0
2379613,town_of_saugertiesulsterny,106.0
2379614,town_of_saukvilleozaukeewi,64.0
2379616,town_of_schaghticokerensselaerny,45.0
2379617,town_of_schoharieschoharieny,19.0
2379618,town_of_scituateplymouthma,97.0
2379619,town_of_seneca_fallssenecany,33.0
2379621,town_of_sharonnorfolkma,82.0
2379622,town_of_sharonwalworthwi,14.0
2379623,town_of_sheboygan_fallssheboyganwi,96.0
2379624,town_of_shelter_islandsuffolkny,106.0
2379627,town_of_sidneydelawareny,62.0
2379628,town_of_skaneatelesonondagany,78.0
2379631,town_of_southbridgeworcesterma,86.0
2379634,town_of_spencerworcesterma,90.0
2379635,town_of_springfieldwindsorvt,50.0
2379638,town_of_stoningtonnew_londonct,241.0
2379639,town_of_stony_pointrocklandny,108.0
2379640,town_of_stowelamoillevt,160.0
2379641,town_of_sturbridgeworcesterma,52.0
2379642,town_of_sun_prairiedanewi,361.0
2379643,town_of_swantonfranklinvt,41.0
2379646,town_of_tivertonnewportri,174.0
2379648,town_of_topshamsagadahocme,78.0
2379649,town_of_townsendmiddlesexma,52.0
2379652,town_of_unadillaotsegony,45.0
2379653,town_of_vernononeidany,21.0
2379654,town_of_veronadanewi,138.0
2379658,town_of_wallingfordrutlandvt,20.0
2379659,town_of_waltondelawareny,22.0
2379660,town_of_walworthwalworthwi,45.0
2379661,town_of_warehampshirema,47.0
2379665,town_of_warwickorangeny,191.0
2379666,town_of_waterburywashingtonvt,38.0
2379667,town_of_waterfordsaratogany,27.0
2379669,town_of_watertownjeffersonny,133.0
2379672,town_of_websterworcesterma,142.0
2379673,town_of_west_bendwashingtonwi,298.0
2379674,town_of_west_brookfieldworcesterma,39.0
2379675,town_of_west_rutlandrutlandvt,11.0
2379676,town_of_westerlywashingtonri,321.0
2379677,town_of_westfieldchautauquany,46.0
2379679,town_of_whitefieldcoosnh,30.0
2379682,town_of_wilbrahamhampdenma,124.0
2379683,town_of_williamstownberkshirema,77.0
2379685,town_of_wiltonfranklinme,46.0
2379686,town_of_wiltonhillsboroughnh,25.0
2379687,town_of_winchendonworcesterma,85.0
2379688,town_of_winchestercheshirenh,34.0
2379690,town_of_windsorbroomeny,17.0
2379691,town_of_windsordanewi,47.0
2379693,town_of_winterportwaldome,38.0
2379694,town_of_winthropkennebecme,60.0
2379695,town_of_wiscassetlincolnme,53.0
2379697,town_of_wolfeborocarrollnh,195.0
2379698,town_of_woodstockwindsorvt,48.0
2379699,town_of_wrightstownbrownwi,31.0
2379701,town_of_yorkshirecattaraugusny,13.0
2379702,townsendblounttn,136.0
2379703,townsendmcintoshga,81.0
2379704,townsendnew_castlede,110.0
2379705,townsendocontowi,27.0
2379706,townvilleandersonsc,61.0
2379707,towsonbaltimoremd,229.0
2379708,tracy_citygrundytn,21.0
2379710,tracysan_joaquinca,467.0
2379711,trafalgarjohnsonin,45.0
2379712,traffordwestmorelandpa,16.0
2379716,trappetalbotmd,24.0
2379718,travelers_restgreenvillesc,167.0
